time_s,synthetic_record_pT,injected_template_pT,matched_estimate_pT
11.205,0.48863584198626553,0.021823201471066388,-0.012187799352386347
11.21,0.08960409756726492,0.08760581437918008,-0.0646657503469749
11.215,-0.3832954178302219,0.15092601371565426,-0.11529613604608285
11.22,0.384455279451714,0.2099916504350389,-0.16261237444119508
11.225,0.772216614889408,0.26313051988990077,-0.20529230288683004
11.23,0.35804768468913284,0.3088377076693569,-0.2421584776433183
11.235,-0.2187683259119278,0.3458182130530382,-0.2721739462045306
11.24,0.4809296545198397,0.37302364276060873,-0.29444780172615204
11.245000000000001,0.9139898383503486,0.3896819351966383,-0.3083596958500142
11.25,0.18334877677765743,0.39531927237727765,-0.31357373178653386
11.255,-0.0892593587825175,0.38977355761107774,-0.30992844693882715
11.26,0.5586870304393025,0.3731990755458057,-0.297493627566058
11.265,0.7875654620036572,0.3460622006388602,-0.2766352885084515
11.27,0.23585518783665527,0.3091282734037066,-0.24799824444557994
11.275,-0.03698544506089013,0.26344001376060894,-0.21238208788703186
11.28,0.418457875417622,0.21028808040175917,-0.17076263374307676
11.285,0.7886642768576962,0.1511746074845718,-0.1243261125783639
11.290000000000001,0.07109005004723191,0.08777074889527343,-0.07442612499722973
11.295,-0.32895466793264505,0.021869430141792157,-0.022459724029121962
11.3,0.205927326215726,-0.04466535617259302,0.030134971201917972
11.305,0.5937805393271866,-0.1099512772280797,0.08185375065030027
11.31,-0.20116630130078988,-0.17214091760085,0.13119310470512463
11.315,-0.7007171906144803,-0.22947406063958078,0.17678644639676638
11.32,-0.1946320820661434,-0.2803275139296562,0.21737432564908585
11.325000000000001,0.20972285735176954,-0.3232610683438826,0.2518047596828236
11.33,-0.4854313664461334,-0.3570582892868024,0.2790662459609457
11.335,-0.9308245299297786,-0.38076098470172787,0.29841077361842955
11.34,-0.1765674258245053,-0.39369637310209776,0.3093282370407714
11.345,0.01377241108022531,-0.39549618126206765,0.31150368578030574
11.35,-0.2248384099983748,-0.3861071294202474,0.30484596646258116
11.355,-0.8893024120851705,-0.3657925054607251,0.28956681554041386
11.36,-0.04359705286728571,-0.3351247816461009,0.26612839191974935
11.365,0.2120595870459016,-0.2949694809545163,0.23518893564776605
11.370000000000001,-0.32489965617768574,-0.24646074774330412,0.19759356641886808
11.375,-0.6435970373499191,-0.1909693123151105,0.15441874543295905
11.38,-0.12225376587940695,-0.13006375434917158,0.10693173027545574
11.385,0.6539763475700083,-0.06546615998040999,0.05647172194762756
11.39,-0.31052133770927565,0.0009965738142783671,0.0044075315395352786
11.395,-0.42142243421400843,0.0674444104329764,-0.04775074440437184
11.4,0.3217118109886567,0.13199735889668607,-0.09850540779419761
11.405,0.7045144584567216,0.19282866841767454,-0.146420568599756
11.41,0.2177676650571812,0.2482165270150831,-0.1901980230822694
11.415000000000001,-0.1643435037494581,0.2965928009408052,-0.22858064508048279
11.42,0.4449675386496789,0.33658743513222694,-0.26044588814301406
11.425,0.8034134509110189,0.36706725742632107,-0.284919005224721
11.43,0.17964420325658592,0.38716808739183745,-0.30134457665525993
11.435,-0.15515404073249606,0.3963192398941774,-0.3092516101751
11.44,0.3317651765837537,0.39425972855167046,-0.3083846517359317
11.445,0.7073286703328371,0.3810457089906911,-0.298777420923192
11.450000000000001,0.11362827967595104,0.3570489496207585,-0.28075858993391206
11.455,-0.1602171634239301,0.3229463715184791,-0.25482026135291413
11.46,0.30887511100560583,0.27970095174751636,-0.22167463906955778
11.465,0.5641065692082742,0.2285345288974511,-0.18226600970756757
11.47,0.1300621778599309,0.1708932788780512,-0.1377535124586174
11.475,-0.19405798020874415,0.10840683656605239,-0.08938639658266628
11.48,0.1463006408190232,0.042842218890696546,-0.03849868522618764
11.485,0.22545077121477702,-0.023946147736273248,0.013460027029197586
11.49,-0.35136662002212443,-0.09006888226604064,0.0649801373334692
11.495000000000001,-0.6759525538638749,-0.1536551022573746,0.11461396238094149
11.5,-0.10092031124786946,-0.21290536312868397,0.16099828279786987
11.505,0.10129539396829867,-0.26614258530430046,0.20281758831946375
11.51,-0.38823821053928026,-0.3118595278189025,0.23884588328194625
11.515,-0.9904845779738679,-0.34876146442284106,0.26808230849125986
11.52,-0.21878964493538178,-0.3758028537591905,0.2897579352618442
11.525,0.045494427974723695,-0.3922169649330435,0.3032278580807572
11.53,-0.5282542955046312,-0.3975376189652675,0.3080840111360249
11.535,-0.7348299102383578,-0.39161242958646225,0.30421820609341793
11.540000000000001,-0.19618585177157283,-0.3746071672748237,0.2917892706434386
11.545,0.1803365911629986,-0.3470011215733544,0.2711235152788162
11.55,-0.5369891263529937,-0.30957359143130503,0.2427791273475953
11.555,-0.7183542429498316,-0.2633818843944548,0.20756366185775033
11.56,-0.06170537548628163,-0.20973144581268022,0.16652625189501424
11.565,0.20857214959550718,-0.15013896203734,0.12082172277165987
11.57,-0.23167867152011207,-0.08628948053744313,0.07170552928063469
11.575000000000001,-0.4489436661259777,-0.019988759338433262,0.020588671905926267
11.58,0.1233186926370271,0.04688780662161032,-0.031059875790361978
11.585,0.5546743748585932,0.11244823754559946,-0.08178143820441723
11.59,0.0031947287962337256,0.17483749835851078,-0.13018042521043377
11.595,-0.247051728997147,0.23228999118777327,-0.17488643816865715
11.6,0.5105001991314837,0.28317952522985207,-0.21458351072543302
11.605,0.8044879324107657,0.32606534964681544,-0.24817886743052173
11.61,0.04035890081831556,0.3597329463295122,-0.2747592080152527
11.615,-0.12969208540589278,0.3832284274511088,-0.2935749175384446
11.620000000000001,0.5501286011879631,0.3958855635312566,-0.3040416960991856
11.625,1.0585420645308954,0.39734467612517377,-0.30589737401173084
11.63,0.22007301515768643,0.3875628593503367,-0.29912437689592797
11.635,-0.20962675049340457,0.36681523975721425,-0.28390914753679475
11.64,0.4965501909916405,0.3356872376004951,-0.260651490135463
11.645,0.7019540623729905,0.29505804719916734,-0.23002914195420443
11.65,0.248935803352784,0.24607580258144252,-0.19294375141950895
11.655,-0.2271646742776767,0.19012512996109246,-0.1504365249991694
11.66,0.3844657506665544,0.12878800412237026,-0.10367747758460273
11.665000000000001,0.4541004759409102,0.06379901539930848,-0.053998248340250875
11.67,-0.12013481494450011,-0.0030036877471318773,-0.002857570816629601
11.675,-0.5915677957480088,-0.0697303930088981,0.04832286881536336
11.68,0.06597488824845635,-0.1344932845298258,0.09812917780981238
11.685,0.34670058759336053,-0.19545985670356622,0.14514415499327477
11.69,-0.42211093985025605,-0.25090477006469747,0.18799557030950548
11.695,-0.7935584791822634,-0.2992586817516953,0.22549202866874962
11.700000000000001,-0.24087505380801705,-0.3391526684389881,0.2566184089726328
11.705,0.21845097261446694,-0.36945698417606215,0.28047787683523134
11.71,-0.497297198965896,-0.3893130557149314,0.29635952503799656
11.715,-0.8500148175135567,-0.39815780912641124,0.3038370940569397
11.72,-0.36751656802932997,-0.3957396383922861,0.30274161534391236
11.725,0.10998622410842795,-0.3821255630809782,0.29310436118873073
11.73,-0.41019603148368283,-0.35769937148016046,0.2751654655924099
11.735,-0.7495710516869825,-0.32315080061849794,0.24943226799378468
11.74,-0.20656196853140182,-0.2794560582433897,0.21668974537677638
11.745000000000001,0.2894032268848794,-0.22785023685422537,0.17785561317656864
11.75,-0.3288330038156107,-0.16979239938584995,0.13398876223745745
11.755,-0.623301146706533,-0.10692432359880565,0.08634545574533115
11.76,-0.10151883531593262,-0.041024071787606184,0.03631685540586455
11.765,0.3462219939527139,0.026044301019050444,-0.014677818915458966
11.77,-0.018427344653243458,0.09238347777196083,-0.06525847581122537
11.775,-0.34478319020187176,0.15611655725885054,-0.11396567888288818
11.78,0.4137735516854961,0.21544016036514232,-0.15940473119454515
11.785,0.8307171911087583,0.26867546200134,-0.20029172594418604
11.790000000000001,0.40323599431635104,0.31431570448990276,-0.23551468530854966
11.795,-0.23814030549886434,0.35106884760805046,-0.26406939540943986
11.8,0.49569424050529787,0.37789414795267073,-0.2851151169588613
11.805,0.914237509247353,0.39403163194222,-0.29807165886379633
11.81,0.32551629936847826,0.3990236277454357,-0.30261199584498977
11.815,-0.07010268974699252,0.3927277460431814,-0.29859983820689784
11.82,0.42266814503125927,0.3753209414337325,-0.2861249308772787
11.825000000000001,0.8609172186750146,0.34729453864005344,-0.26555208523163426
11.83,0.1722570124653502,0.30944036332965585,-0.2375188168563888
11.835,-0.3759758730769678,0.2628283690793858,-0.20278900811913328
11.84,0.4980252475318132,0.208776392685352,-0.1623283904937923
11.845,0.5827061119783808,0.14881289282003826,-0.11728683849839276
11.85,0.11384020140077426,0.08463372566848833,-0.06898410908946323
11.855,-0.4340299409745729,0.01805418000928956,-0.0187795023567035
11.86,0.028038971813583405,-0.04904237153621245,0.03195315409696402
11.865,0.42821622479219723,-0.11475775248422307,0.08176645334164741
11.870000000000001,-0.428987551197055,-0.17723268631305134,0.1292033376918776
11.875,-0.667405908237981,-0.23469940461308228,0.17293645557553247
11.88,-0.10655983532271185,-0.28553167090749804,0.21177392830722203
11.885,0.19651785222850632,-0.32829080448012565,0.24461767265041087
11.89,-0.4095822700645048,-0.3617664016041101,0.2705006661620332
11.895,-0.9823648886014509,-0.3850106014926836,0.2887020414347433
11.9,-0.4086965059405764,-0.3973649268511852,0.29875532685346007
11.905,0.050621768346040874,-0.3984789389350346,0.3003649889572573
11.91,-0.49717331444647916,-0.3883201785705017,0.2934569645042183
11.915000000000001,-1.0202516619947724,-0.3671751111229342,0.2782410390171305
11.92,-0.37129431401187174,-0.3356410479257379,0.2551937337104395
11.925,0.24695478142486021,-0.29460927201103,0.2249552687700696
11.93,-0.3542930057740732,-0.24523984488386388,0.1883519773885302
11.935,-0.9628934859073542,-0.1889288065127822,0.14643194924564223
11.94,0.10697758187559286,-0.12726869600684312,0.10041670354047343
11.945,0.4288802365250464,-0.06200350951834726,0.051612797667142024
11.950000000000001,-0.17874173710084806,0.005020630599277771,0.0013560473355843567
11.955,-0.31594897706801794,0.07190769989895013,-0.0489244983324323
11.96,0.3456562695922003,0.13676541176069829,-0.09775520491553805
11.965,0.5628326776300188,0.19775875550309518,-0.1437853453533496
11.97,0.2223519783677168,0.2531619178322864,-0.18573340225579052
11.975,-0.08769487835606382,0.3014071184110756,-0.2224160265783653
11.98,0.5607395329273153,0.3411289775435524,-0.2527711553495813
11.985,0.7020592262020797,0.3712031602957033,-0.27594129417218205
11.99,0.2532279487974578,0.39077820323763635,-0.2913149787874653
11.995000000000001,-0.05198951451581907,0.39929962282118886,-0.29845709443564616
12.0,0.5761929418752512,0.39652562274179015,-0.2971323762613422
12.005,0.9593443475226482,0.3825339553002728,-0.2873963436565771
12.01,0.3025065593479368,0.3577197420539102,-0.26956296665393986
12.015,-0.27843564511115604,0.32278431484521586,-0.24412858111508273
12.02,0.3574525264966414,0.2787153923838597,-0.21178371952423214
12.025,0.67475695370977,0.22675915274123284,-0.17345427751364617
12.030000000000001,-0.2239163820427954,0.16838499146014507,-0.13026813133370269
12.035,-0.47749074599545455,0.10524396199296655,-0.08344716198548152
12.040000000000001,0.06775769904531559,0.039122074001424145,-0.034265291821339604
12.045,0.5697832731401758,-0.0281102293824067,0.015866621399639413
12.05,-0.20611967910164736,-0.0945509860413758,0.0654879417773312
12.055,-0.6978500885107104,-0.15832052405761665,0.11321160863067824
12.06,-0.13560791565503733,-0.21761464315080206,0.15773543622577885
12.065,0.26811096220620695,-0.27075566360591835,0.19777553705188244
12.07,-0.4189386291338404,-0.3162398981866963,0.2321700712122003
12.075000000000001,-0.914203211809663,-0.3527802036683587,0.25995615074214523
12.08,-0.30690950438019354,-0.37934240777907713,0.28040680985817207
12.085,0.025989096240911835,-0.3951745805757248,0.2929243670139783
12.09,-0.5127021138279022,-0.3998283216974714,0.29712894442532817
12.095,-0.8720730221968445,-0.39317146081328164,0.29290881354269577
12.1,-0.23899684907124594,-0.3753918115158707,0.28042922038720786
12.105,0.12910277923976354,-0.3469918720420254,0.26004689842641737
12.11,-0.11107428835198435,-0.3087746223547026,0.23230803152627874
12.115,-0.8842241476180219,-0.2618208190578654,0.19799521872551026
12.120000000000001,-0.2105484784090882,-0.20745843020126808,0.15813721606478184
12.125,0.24761691580409423,-0.14722507446131794,0.11384461854490371
12.13,-0.1912554685721372,-0.0828245271602439,0.06634141152834166
12.135,-0.5612667935652965,-0.016078523506897556,0.016969787106638014
12.14,0.01066493980824465,0.05112477744483057,-0.03281442413386326
12.145,0.7046636484820944,0.11688421008794236,-0.08162812956812905
12.15,0.04745178270651265,0.1793393894889334,-0.12812139371361786
12.155000000000001,-0.23883789792981405,0.23672334671184495,-0.1709871725759168
12.16,0.4603805733055196,0.28741252294249525,-0.20895916530871292
12.165000000000001,0.7024334103284016,0.32997270779757404,-0.24097962097059
12.17,0.21249588331227423,0.36319962191499244,-0.2661940394519057
12.175,-0.18504300251938827,0.38615299541934617,-0.28387669054511555
12.18,0.5438236113002206,0.3981831778536363,-0.29349559616871773
12.185,0.9357075154050305,0.39894952645946424,-0.2947918651087453
12.19,0.2947158194918613,0.3884300522955124,-0.2877867404477351
12.195,-0.09702839587470857,0.3669220510263397,-0.272659440416743
12.200000000000001,0.5373845552969237,0.3350337002918861,-0.24980246573883108
12.205,0.6822866581863507,0.29366686116508883,-0.21988000027890822
12.21,0.22673949597329163,0.2439915700881489,-0.1837859675234964
12.215,-0.3707929188676383,0.18741294280423607,-0.1425358191128314
12.22,0.27351144005152095,0.12553142651773627,-0.0972475149428046
12.225,0.66702071247815,0.06009752474605645,-0.049232176627840483
12.23,-0.1472284000080654,-0.007037724257592726,0.00012156869921386889
12.235,-0.5075975466609799,-0.07397511445426909,0.04942308710485178
12.24,-0.11538668741534983,-0.13882100275006265,0.09731563541699255
12.245000000000001,0.35870212445231303,-0.19974088330131984,0.14244009151136725
12.25,-0.3196250849592217,-0.2550112895869504,0.18347940015705697
12.255,-0.743936188841757,-0.3030685557303609,0.21929638166100393
12.26,-0.1042848548132082,-0.34255305739663067,0.24891570931618995
12.265,0.18936706891807314,-0.3723476804726625,0.2714828269094865
12.27,-0.49967520381956154,-0.3916094290423553,0.2863366894520885
12.275,-0.7598296387390556,-0.3997932782740582,0.2930652289275164
12.280000000000001,-0.2209914178468577,-0.3966675972519882,0.2915318001540659
12.285,0.04752150745495326,-0.3823207052984986,0.2817648044818232
12.290000000000001,-0.6224726944927015,-0.357158376201261,0.26401304332803294
12.295,-0.8883178545330574,-0.3218923608800466,0.2387946795957131
12.3,-0.19402354521894846,-0.27752025315469536,0.2068736874370795
12.305,0.343505358892532,-0.22529726821842552,0.1691348254324777
12.31,-0.20794826138300682,-0.16670073224735837,0.12661077765561815
12.315,-0.43630338843620253,-0.10338828781391479,0.08052286046949626
12.32,0.05286736527703165,-0.03715099758157628,0.032212657116026236
12.325000000000001,0.5488994635957096,0.030137326888286287,-0.016969887383142257
12.33,-0.07144315918154114,0.0965731375772929,-0.06566440302492962
12.335,-0.2246069687840423,0.16027700381238397,-0.11248201902382793
12.34,0.32102718631560445,0.2194467837370863,-0.15606261678966332
12.345,0.6109634618723065,0.2724086090660319,-0.19518216592937168
12.35,0.12830694412250881,0.31766424060975784,-0.22878360415831422
12.355,-0.2728944103023982,0.3539334547455079,-0.25590347476280345
12.36,0.6245977397217686,0.38019026160872565,-0.2757485629154623
12.365,0.8215518377297863,0.3956919303093196,-0.28776471041964646
12.370000000000001,0.2838810030265087,0.4,-0.29166220992248915
12.375,-0.06558418329725468,0.3929926823802121,-0.28732221667559826
12.38,0.23926513251645076,0.3748683047932392,-0.27483100504955854
12.385,0.8413653813088968,0.34613969657295796,-0.25458005609815415
12.39,0.24572387228599177,0.3076196775480454,-0.22715587869059667
12.395,-0.11745477318192121,0.26039805936385885,-0.19334274618481717
12.4,0.2691101410111819,0.20581081041248975,-0.1540713301202301
12.405000000000001,0.7008220801826734,0.14540225687556838,-0.11044598143112204
12.41,-0.19040079080031108,0.08088138940769507,-0.06374451742090605
12.415000000000001,-0.4586471636175514,0.01407351174806246,-0.015291740231469104
12.42,-0.02110853797105547,-0.053131400675824475,0.033586087866733214
12.425,0.45491605158213155,-0.11883217102231436,0.08148595806437908
12.43,-0.32138727325001387,-0.18117020733577271,0.12703189488384214
12.435,-0.7490059382765876,-0.23838208310464346,0.16894072345823785
12.44,-0.12764873689778586,-0.28884942445125644,0.2060717857189661
12.445,0.2046920230402393,-0.3311446925607548,0.2373569624719386
12.450000000000001,-0.46923254547010296,-0.36407156612206815,0.26188795238323836
12.455,-1.0126563353512976,-0.38669878136590996,0.27898383605030463
12.46,-0.3057268287975148,-0.39838647241711783,0.2882064630595316
12.465,0.03950797175927717,-0.39880426689253917,0.289284943183626
12.47,-0.43401473890050246,-0.38794062496624654,0.2821576522419947
12.475,-0.942562548613323,-0.36610315788911596,0.26703980741468253
12.48,-0.38365876259315157,-0.33390991717905694,0.24441137321193113
12.485,0.02183698203218648,-0.2922719011692146,0.21489768573059448
12.49,-0.36533318756137717,-0.2423672740862266,0.17930235504640618
12.495000000000001,-0.774717741610599,-0.18560802729739895,0.1386513351614686
12.5,-0.0001677517769175657,-0.12360002618166177,0.09413145989217134
12.505,0.42850834527654613,-0.05809757319441694,0.04699838076019916
12.51,-0.03609929424717051,0.009046227183026908,-0.0014695778823517367
12.515,-0.5213180786896852,0.07593189717996938,-0.049871042489197284
12.52,0.31384915964314025,0.1406673247320933,-0.09680211880621875
12.525,0.9357095211423603,0.2014212922872611,-0.14095141252600998
12.530000000000001,0.30352714642713385,0.25647528097069544,-0.1811102445407164
12.535,-0.13062726342393788,0.3042720845074351,-0.21613261592320815
12.540000000000001,0.4665479196699006,0.34345985761441944,-0.24499238239435622
12.545,0.826462745560582,0.372930352798746,-0.26689492327594416
12.55,0.13188226271424053,0.391850263973617,-0.2812658025784858
12.555,-0.21458949470128869,0.3996847903751067,-0.28768811368445885
12.56,0.403779662799564,0.39621275440999326,-0.2859376217730794
12.565,0.9070441033336735,0.38153284605725424,-0.27609325601962525
12.57,0.38227814627839835,0.356060817520841,-0.258478241665016
12.575000000000001,-0.09874879292296662,0.32051770788417705,-0.23358117061884653
12.58,0.36433236358764115,0.2759094313021535,-0.2020645867682266
12.585,0.7324500206359821,0.2234983066037836,-0.16484312372297452
12.59,0.09472834834335536,0.164767334155045,-0.12301885629168174
12.595,-0.4938520028078215,0.10137823099651598,-0.07774731458706242
12.6,0.30792359689856597,0.03512441182095338,-0.030273776544464802
12.605,0.5241533144947084,-0.03211975370257799,0.01802780001974246
12.61,-0.3118017485399692,-0.09845197146270537,0.06576022555695107
12.615,-0.6537721654879405,-0.1619958408414477,0.11158537914952697
12.620000000000001,-0.07103637678755201,-0.2209539373928635,0.15425334497828486
12.625,0.17056272566795244,-0.27365865848472665,0.19254574893963464
12.63,-0.4127705129000193,-0.31861939349306984,0.22533699342414676
12.635,-0.7816307958327882,-0.3545646842034395,0.25172099455535846
12.64,-0.169565809543584,-0.3804781828849889,0.2709995505721975
12.645,0.12186680949400075,-0.3956273910489576,0.28261260059786286
12.65,-0.4001196171679915,-0.3995843662141235,0.2862073239277882
12.655000000000001,-0.8724809941361611,-0.3922378112937779,0.28168330242494005
12.66,-0.22762331459898924,-0.37379620506189387,0.26921759443561116
12.665000000000001,0.18012022646184062,-0.34478188564798024,0.2491775259819623
12.67,-0.43880485058222063,-0.3060162549786976,0.22206376042138243
12.675,-0.7815403013659341,-0.2585965232868778,0.18868264049313366
12.68,0.005454612344369558,-0.2038646521376271,0.1500121060493744
12.685,0.39742874463736644,-0.1433693751059009,0.10713455310102755
12.69,-0.2281397698092505,-0.07882237103728261,0.06123676715314781
12.695,-0.39299207259780156,-0.012049830195279027,0.013630670016277595
12.700000000000001,0.27438216919657726,0.055059216132890124,-0.03431202000753023
12.705,0.6478837350245414,0.12060634051787598,-0.0812335959883489
12.71,0.07836141534175192,0.18273742659348488,-0.1258530960062311
12.715,-0.2707487645098845,0.2396951190993749,-0.1668911397298367
12.72,0.271056151524942,0.28986853294537346,-0.20315593386324726
12.725,0.8681132614146174,0.3318388151302985,-0.23364561604590717
12.73,0.33820188823283115,0.3644192707779409,-0.2575309805871605
12.735,-0.32169640699633867,0.38668891843655145,-0.2741351518844156
12.74,0.47731005851667035,0.3980185257700341,-0.28293964750193057
12.745000000000001,0.8266685951887216,0.3980883895844085,-0.2837358781681386
12.75,0.2868082794476364,0.38689735775866446,-0.2765168575717828
12.755,0.03846703059015222,0.36476283847317326,-0.2615054930925346
12.76,0.5471460910507092,0.33231179713827935,-0.23909159833419844
12.765,0.7385409827625692,0.2904629964050852,-0.20991904856142174
12.77,-0.014549502073672893,0.2404009823748619,-0.1748506039460094
12.775,-0.5969924189943573,0.18354255360436847,-0.13487639317497635
12.780000000000001,0.2560715540689188,0.12149666212760808,-0.09109034063175883
12.785,0.5330856716160874,0.056018881463144835,-0.04474255320454629
12.790000000000001,-0.2778313765427379,-0.011038269799711837,0.0028100980673931497
12.795,-0.6536262865610267,-0.0777777430900854,0.05024410734796697
12.8,0.16627201988624102,-0.14231163050348555,0.09624221182874981
12.805,0.339678826975475,-0.2028145724893932,0.13950302122713157
12.81,-0.21414125174705514,-0.25757539162313875,0.17876241109497681
12.815,-0.7416074250589253,-0.30504549181937796,0.21293171473064457
12.82,-0.13215711281168382,-0.3438826539788524,0.2410726944171105
12.825000000000001,0.06287418009803153,-0.37298898942019676,0.2623972300268442
12.83,-0.5861104360559413,-0.3915419778422353,0.2762555348018116
12.835,-0.8611641054832562,-0.39901771230794564,0.28227720754845664
12.84,-0.18367854380036105,-0.3952056942964288,0.2803457909873172
12.845,0.16700883803650068,-0.3802147609930222,0.27049939857606486
12.85,-0.32589465827894326,-0.35446997791162355,0.252983233406136
12.855,-1.0396586851416219,-0.3187005855672893,0.22830969396202777
12.86,-0.21203176943967889,-0.27391934200813667,0.19722907920938143
12.865,0.384319276148416,-0.22139384641288684,0.16060605785569407
12.870000000000001,-0.2893180017858574,-0.1626106557783779,0.1194370311509451
12.875,-0.49473770645427007,-0.09923321054388562,0.07491522194077145
12.88,0.20749241718977968,-0.03305476006211721,0.028316622878224843
12.885,0.46316140801555433,0.03405237982184752,-0.0190344909127391
12.89,-0.05132137949960508,0.10018980117625875,-0.0658366335133757
12.895,-0.3116772643366881,0.1634867114561566,-0.11076081117597701
12.9,0.4338070501361715,0.222152854532116,-0.15249088695310686
12.905000000000001,0.7572455873241233,0.27452914815940865,-0.18987020696064885
12.91,0.2772456601448916,0.31913460552543227,-0.22187907949961347
12.915000000000001,-0.1943004792169435,0.35470821378487216,-0.24759859202102527
12.92,0.5903218670956101,0.38024458530004274,-0.2662850641712814
12.925,0.8114199839535354,0.39502237360399994,-0.2774063539668323
12.93,0.4025691347495541,0.39862465090454663,-0.2807040194791705
12.935,-0.16220200140856483,0.3909506714514606,-0.2760729614962525
12.94,0.5231562223403631,0.3722186888568989,-0.2636166205099793
12.945,0.8444234398680421,0.3429597485924837,-0.24370370190153473
12.950000000000001,0.2587720346472058,0.30400263222220547,-0.21693010263218818
12.955,-0.23973090011817078,0.2564503802439748,-0.1840585598362176
12.96,0.2718882288033165,0.20164905862254023,-0.14597768841642728
12.965,0.6823280583916858,0.1411496534642226,-0.10378090553800318
12.97,0.10005617566537117,0.07666417260488184,-0.05871370564088323
12.975,-0.3240669325910652,0.010017196661266796,-0.012020073613137939
12.98,-0.11060942457732936,-0.056905749297093855,0.03500062233826
12.985,0.3371735849159988,-0.12221154250050602,0.08101475505562594
12.99,-0.28436170654815335,-0.1840530182446208,0.1246801069645771
12.995000000000001,-0.7364155464376595,-0.24068121951289442,0.1647684036572388
13.0,-0.23184670648568184,-0.2904948624229751,0.20019949913048832
13.005,0.14557175527301475,-0.3320856183989135,0.22996376524546827
13.01,-0.5611967434991716,-0.36427793248174134,0.2531733766186485
13.015,-0.7832382830288247,-0.3861622519181457,0.26920137673188854
13.02,-0.34745287844206646,-0.39712072572960394,0.27762637115485883
13.025,-0.012809801060815473,-0.39684464908015876,0.2782076816148352
13.030000000000001,-0.6320815031996454,-0.3853431598971498,0.27089195238234226
13.035,-0.7939043868266162,-0.3629429427432272,0.25590827471770494
13.040000000000001,-0.3746084511229006,-0.330278949384198,0.233727323498962
13.045,0.10303141229617985,-0.2882763996461021,0.20496386597011967
13.05,-0.5449197900999234,-0.2381245728153279,0.1703981448089656
13.055,-0.821364407894086,-0.1812431320311933,0.1310351199168236
13.06,0.1421461564993418,-0.11924193528024306,0.0880074517793118
13.065,0.487708598236822,-0.053875470759050664,0.042542005511736564
13.07,-0.29275493997378643,0.013006793685853474,-0.004122310529010155
13.075000000000001,-0.49300340843186713,0.07951274189499753,-0.05064905195199425
13.08,0.3420950459507953,0.1437611406972821,-0.09569000720719044
13.085,0.6997891363642194,0.20393485659939117,-0.1379862782965556
13.09,0.056989749650073085,0.25833225238014346,-0.17636824084244113
13.095,-0.2089901701552151,0.30541530978894943,-0.2097503996150808
13.1,0.35330286989630383,0.34385311735625673,-0.23715639860170673
13.105,0.8789880942750401,0.37255949362544966,-0.25782724590973244
13.11,0.34216640247723884,0.39072368218888354,-0.2712087903861907
13.115,-0.01741803118419183,0.3978332510568048,-0.27692423603624367
13.120000000000001,0.5408574918452016,0.3936885495484175,-0.2747792669805874
13.125,0.8676432859717148,0.3784083148267352,-0.26486001670014575
13.13,0.3176412867084456,0.35242627063876264,-0.24748603119544021
13.135,-0.12587271008394557,0.3164788156835472,-0.2231322706659001
13.14,0.43257011687204705,0.27158415110120726,-0.1924691980895617
13.145,0.8015157469792749,0.2190134387254503,-0.1563679439949755
13.15,0.13420867660776936,0.16025480711890952,-0.11589374869334186
13.155000000000001,-0.3753535242363938,0.09697122464412346,-0.07218099429898749
13.16,0.24423632236582582,0.030953432189721963,-0.026431214456094
13.165000000000001,0.38140538888154835,-0.03593073222458474,0.020042447818870886
13.17,-0.040356268925358124,-0.10178918284799116,0.06589169496650049
13.175,-0.588201479094066,-0.1647591141826079,0.10983678414569391
13.18,-0.2314369991314672,-0.22305969314059437,0.15066956662576791
13.185,0.364101490636853,-0.2750424248241807,0.18722689373061943
13.19,-0.49563734495617234,-0.31923776740291276,0.21843334385545443
13.195,-0.9537292864007614,-0.3543966778817695,0.24343323941493747
13.200000000000001,-0.16999853249378896,-0.3795259141508056,0.2615519158967163
13.205,0.15140870366958464,-0.3939160955163316,0.2722832292543261
13.21,-0.3764755781125193,-0.3971617289248975,0.2752728840691513
13.215,-0.9307134577038769,-0.3891726355042809,0.2704679095051147
13.22,-0.17785985429281395,-0.37017645541908206,0.2580464833715271
13.225,0.018800974241455493,-0.3407121614873135,0.23834864460740637
13.23,-0.5273585735338888,-0.3016147663833161,0.21189957772276008
13.235,-0.7901046940812811,-0.2539916573649108,0.17946396981948
13.24,0.07956091537524898,-0.19919122926130164,0.14199962412386835
13.245000000000001,0.27802698029133754,-0.13876470424605927,0.10056300000180936
13.25,-0.2899727109324215,-0.0744222195356044,0.056284772382202794
13.255,-0.6796989664375843,-0.007984426155669393,0.01043897018650254
13.26,0.10567177894811675,0.058669031275851116,-0.03566303892091409
13.265,0.742574773896881,0.123652695772922,-0.08070447186027413
13.27,0.07488916905959649,0.1851286354658257,-0.12345659736111474
13.275,-0.20646982284740664,0.2413584284130272,-0.1626972073072781
13.280000000000001,0.25025099004268087,0.2907523243059776,-0.19729103192375708
13.285,0.8418837409047168,0.33191419273020917,-0.22626473985037426
13.290000000000001,0.36860138420425076,0.3636809870623052,-0.24884744065903944
13.295,-0.11801148535636519,0.3851556084377895,-0.2643883421052243
13.3,0.5583391597701582,0.39573224111593963,-0.2724161998513275
13.305,0.8567583201934079,0.39511344370246165,-0.27272905254913965
13.31,0.3311627590651757,0.3833185140354882,-0.2653519959188397
13.315,-0.15670230471907776,0.36068289248960705,-0.2504811582058587
13.32,0.25535571042407945,0.32784862201741966,-0.22852444034853767
